Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
4.121 	 30409.2 	 67.9263 	 0 	 1035.92 	 4318.04
4.121 	 30042 	 67.1203 	 0 	 1026.98 	 4316.62
4.121 	 29674.8 	 66.314 	 0 	 1018.03 	 4315.2
4.121 	 29307.6 	 65.5074 	 0 	 1009.08 	 4313.76
4.121 	 28940.4 	 64.7007 	 0 	 1000.13 	 4312.32
4.121 	 28573.3 	 63.8937 	 0 	 991.18 	 4310.87
4.121 	 28206.2 	 63.0866 	 0 	 982.224 	 4309.4
4.121 	 27839.1 	 62.2791 	 0 	 973.265 	 4307.94
4.121 	 27472 	 61.4715 	 0 	 964.304 	 4306.46
4.121 	 27105 	 60.6637 	 0 	 955.341 	 4304.97
4.121 	 26737.9 	 59.8556 	 0 	 946.375 	 4303.47
4.121 	 26370.9 	 59.0472 	 0 	 937.406 	 4301.97
4.121 	 26003.9 	 58.2387 	 0 	 928.435 	 4300.45
4.121 	 25636.9 	 57.4299 	 0 	 919.461 	 4298.93
4.121 	 25270 	 56.6209 	 0 	 910.484 	 4297.39
4.121 	 24903 	 55.8116 	 0 	 901.505 	 4295.85
4.121 	 24536.1 	 55.0021 	 0 	 892.523 	 4294.29
4.121 	 24169.2 	 54.1924 	 0 	 883.539 	 4292.73
4.121 	 23802.3 	 53.3824 	 0 	 874.552 	 4291.15
4.121 	 23435.4 	 52.5721 	 0 	 865.562 	 4289.57
4.121 	 23068.6 	 51.7616 	 0 	 856.569 	 4287.97
4.121 	 22701.8 	 50.9509 	 0 	 847.573 	 4286.36
4.121 	 22335 	 50.1399 	 0 	 838.575 	 4284.73
4.121 	 21968.2 	 49.3286 	 0 	 829.574 	 4283.1
4.121 	 21601.4 	 48.5171 	 0 	 820.569 	 4281.45
4.121 	 21234.7 	 47.7053 	 0 	 811.562 	 4279.8
4.121 	 20868 	 46.8933 	 0 	 802.552 	 4278.12
4.121 	 20501.3 	 46.081 	 0 	 793.539 	 4276.44
4.121 	 20134.6 	 45.2684 	 0 	 784.524 	 4274.74
4.121 	 19767.9 	 44.4555 	 0 	 775.505 	 4273.03
4.121 	 19401.3 	 43.6424 	 0 	 766.482 	 4271.3
4.121 	 19034.6 	 42.829 	 0 	 757.457 	 4269.56
4.121 	 18668 	 42.0153 	 0 	 748.429 	 4267.8
4.121 	 18301.5 	 41.2013 	 0 	 739.398 	 4266.02
4.121 	 17934.9 	 40.3871 	 0 	 730.363 	 4264.24
4.121 	 17568.4 	 39.5725 	 0 	 721.325 	 4262.43
4.121 	 17201.8 	 38.7577 	 0 	 712.284 	 4260.61
4.121 	 16835.3 	 37.9425 	 0 	 703.24 	 4258.77
4.121 	 16468.9 	 37.1271 	 0 	 694.192 	 4256.91
4.121 	 16102.4 	 36.3113 	 0 	 685.141 	 4255.03
4.121 	 15736 	 35.4952 	 0 	 676.086 	 4253.13
4.121 	 15369.5 	 34.6789 	 0 	 667.028 	 4251.21
4.121 	 15003.2 	 33.8622 	 0 	 657.966 	 4249.28
4.121 	 14636.8 	 33.0451 	 0 	 648.901 	 4247.32
4.121 	 14270.4 	 32.2278 	 0 	 639.832 	 4245.34
4.121 	 13904.1 	 31.4101 	 0 	 630.76 	 4243.33
4.121 	 13537.8 	 30.5921 	 0 	 621.683 	 4241.3
4.121 	 13171.5 	 29.7737 	 0 	 612.603 	 4239.25
4.121 	 12805.2 	 28.955 	 0 	 603.519 	 4237.17
4.121 	 12439 	 28.1359 	 0 	 594.431 	 4235.06
4.121 	 12072.8 	 27.3165 	 0 	 585.34 	 4232.93
4.121 	 11706.6 	 26.4967 	 0 	 576.244 	 4230.77
4.121 	 11340.4 	 25.6766 	 0 	 567.144 	 4228.57
4.121 	 10974.2 	 24.8561 	 0 	 558.039 	 4226.34
4.121 	 10608.1 	 24.0351 	 0 	 548.931 	 4224.08
4.121 	 10242 	 23.2138 	 0 	 539.818 	 4221.79
4.121 	 9875.86 	 22.3921 	 0 	 530.701 	 4219.46
4.121 	 9509.79 	 21.57 	 0 	 521.579 	 4217.08
4.121 	 9143.74 	 20.7475 	 0 	 512.453 	 4214.67
4.121 	 8777.71 	 19.9245 	 0 	 503.322 	 4212.21
4.121 	 8411.7 	 19.1012 	 0 	 494.186 	 4209.71
4.121 	 8045.72 	 18.2773 	 0 	 485.046 	 4207.16
4.121 	 7679.76 	 17.4531 	 0 	 475.9 	 4204.55
4.121 	 7313.82 	 16.6283 	 0 	 466.749 	 4201.89
4.121 	 6947.91 	 15.8031 	 0 	 457.593 	 4199.17
4.121 	 6582.01 	 14.9774 	 0 	 448.431 	 4196.38
4.121 	 6216.14 	 14.1511 	 0 	 439.264 	 4193.53
4.121 	 5850.3 	 13.3244 	 0 	 430.09 	 4190.59
4.121 	 5484.48 	 12.4971 	 0 	 420.911 	 4187.58
4.121 	 5118.68 	 11.6693 	 0 	 411.726 	 4184.48
4.121 	 4752.9 	 10.8409 	 0 	 402.535 	 4181.27
4.121 	 4387.15 	 10.0118 	 0 	 393.336 	 4177.95
4.121 	 4021.42 	 9.1822 	 0 	 384.131 	 4174.51
4.121 	 3655.71 	 8.35191 	 0 	 374.918 	 4170.94
4.121 	 3290.03 	 7.52092 	 0 	 365.698 	 4167.2
4.121 	 2924.37 	 6.68922 	 0 	 356.47 	 4163.27
4.121 	 2558.74 	 5.85674 	 0 	 347.233 	 4159.13
4.121 	 2193.13 	 5.02344 	 0 	 337.988 	 4154.72
4.121 	 1827.54 	 4.18925 	 0 	 328.732 	 4149.99
4.121 	 1461.98 	 3.35408 	 0 	 319.465 	 4144.85
4.121 	 1096.45 	 2.51782 	 0 	 310.187 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
4.131 	 39963.2 	 88.8135 	 0 	 1265.8 	 4352.58
4.131 	 39595.5 	 88.0126 	 0 	 1256.93 	 4351.33
4.131 	 39227.8 	 87.2114 	 0 	 1248.06 	 4350.07
4.131 	 38860.2 	 86.4101 	 0 	 1239.19 	 4348.8
4.131 	 38492.6 	 85.6086 	 0 	 1230.31 	 4347.53
4.131 	 38124.9 	 84.8069 	 0 	 1221.44 	 4346.26
4.131 	 37757.3 	 84.005 	 0 	 1212.56 	 4344.98
4.131 	 37389.8 	 83.203 	 0 	 1203.68 	 4343.69
4.131 	 37022.2 	 82.4007 	 0 	 1194.79 	 4342.4
4.131 	 36654.6 	 81.5982 	 0 	 1185.91 	 4341.1
4.131 	 36287.1 	 80.7956 	 0 	 1177.02 	 4339.79
4.131 	 35919.6 	 79.9928 	 0 	 1168.13 	 4338.48
4.131 	 35552.1 	 79.1897 	 0 	 1159.24 	 4337.17
4.131 	 35184.6 	 78.3865 	 0 	 1150.34 	 4335.84
4.131 	 34817.2 	 77.5831 	 0 	 1141.45 	 4334.52
4.131 	 34449.7 	 76.7795 	 0 	 1132.55 	 4333.18
4.131 	 34082.3 	 75.9757 	 0 	 1123.65 	 4331.84
4.131 	 33714.9 	 75.1717 	 0 	 1114.74 	 4330.49
4.131 	 33347.6 	 74.3675 	 0 	 1105.84 	 4329.14
4.131 	 32980.2 	 73.563 	 0 	 1096.93 	 4327.77
4.131 	 32612.8 	 72.7584 	 0 	 1088.02 	 4326.41
4.131 	 32245.5 	 71.9536 	 0 	 1079.11 	 4325.03
4.131 	 31878.2 	 71.1486 	 0 	 1070.2 	 4323.65
4.131 	 31510.9 	 70.3433 	 0 	 1061.28 	 4322.26
4.131 	 31143.7 	 69.5379 	 0 	 1052.36 	 4320.86
4.131 	 30776.4 	 68.7322 	 0 	 1043.44 	 4319.46
4.131 	 30409.2 	 67.9263 	 0 	 1034.52 	 4318.04
4.131 	 30042 	 67.1203 	 0 	 1025.59 	 4316.62
4.131 	 29674.8 	 66.314 	 0 	 1016.66 	 4315.2
4.131 	 29307.6 	 65.5074 	 0 	 1007.73 	 4313.76
4.131 	 28940.4 	 64.7007 	 0 	 998.797 	 4312.32
4.131 	 28573.3 	 63.8937 	 0 	 989.862 	 4310.87
4.131 	 28206.2 	 63.0866 	 0 	 980.924 	 4309.4
4.131 	 27839.1 	 62.2791 	 0 	 971.983 	 4307.94
4.131 	 27472 	 61.4715 	 0 	 963.04 	 4306.46
4.131 	 27105 	 60.6637 	 0 	 954.095 	 4304.97
4.131 	 26737.9 	 59.8556 	 0 	 945.147 	 4303.47
4.131 	 26370.9 	 59.0472 	 0 	 936.196 	 4301.97
4.131 	 26003.9 	 58.2387 	 0 	 927.243 	 4300.45
4.131 	 25636.9 	 57.4299 	 0 	 918.287 	 4298.93
4.131 	 25270 	 56.6209 	 0 	 909.329 	 4297.39
4.131 	 24903 	 55.8116 	 0 	 900.367 	 4295.85
4.131 	 24536.1 	 55.0021 	 0 	 891.404 	 4294.29
4.131 	 24169.2 	 54.1924 	 0 	 882.437 	 4292.73
4.131 	 23802.3 	 53.3824 	 0 	 873.468 	 4291.15
4.131 	 23435.4 	 52.5721 	 0 	 864.496 	 4289.57
4.131 	 23068.6 	 51.7616 	 0 	 855.521 	 4287.97
4.131 	 22701.8 	 50.9509 	 0 	 846.544 	 4286.36
4.131 	 22335 	 50.1399 	 0 	 837.564 	 4284.73
4.131 	 21968.2 	 49.3286 	 0 	 828.581 	 4283.1
4.131 	 21601.4 	 48.5171 	 0 	 819.595 	 4281.45
4.131 	 21234.7 	 47.7053 	 0 	 810.606 	 4279.8
4.131 	 20868 	 46.8933 	 0 	 801.614 	 4278.12
4.131 	 20501.3 	 46.081 	 0 	 792.619 	 4276.44
4.131 	 20134.6 	 45.2684 	 0 	 783.621 	 4274.74
4.131 	 19767.9 	 44.4555 	 0 	 774.62 	 4273.03
4.131 	 19401.3 	 43.6424 	 0 	 765.616 	 4271.3
4.131 	 19034.6 	 42.829 	 0 	 756.609 	 4269.56
4.131 	 18668 	 42.0153 	 0 	 747.599 	 4267.8
4.131 	 18301.5 	 41.2013 	 0 	 738.586 	 4266.02
4.131 	 17934.9 	 40.3871 	 0 	 729.57 	 4264.24
4.131 	 17568.4 	 39.5725 	 0 	 720.55 	 4262.43
4.131 	 17201.8 	 38.7577 	 0 	 711.527 	 4260.61
4.131 	 16835.3 	 37.9425 	 0 	 702.501 	 4258.77
4.131 	 16468.9 	 37.1271 	 0 	 693.471 	 4256.91
4.131 	 16102.4 	 36.3113 	 0 	 684.438 	 4255.03
4.131 	 15736 	 35.4952 	 0 	 675.402 	 4253.13
4.131 	 15369.5 	 34.6789 	 0 	 666.362 	 4251.21
4.131 	 15003.2 	 33.8622 	 0 	 657.318 	 4249.28
4.131 	 14636.8 	 33.0451 	 0 	 648.271 	 4247.32
4.131 	 14270.4 	 32.2278 	 0 	 639.221 	 4245.34
4.131 	 13904.1 	 31.4101 	 0 	 630.166 	 4243.33
4.131 	 13537.8 	 30.5921 	 0 	 621.108 	 4241.3
4.131 	 13171.5 	 29.7737 	 0 	 612.047 	 4239.25
4.131 	 12805.2 	 28.955 	 0 	 602.981 	 4237.17
4.131 	 12439 	 28.1359 	 0 	 593.911 	 4235.06
4.131 	 12072.8 	 27.3165 	 0 	 584.838 	 4232.93
4.131 	 11706.6 	 26.4967 	 0 	 575.76 	 4230.77
4.131 	 11340.4 	 25.6766 	 0 	 566.679 	 4228.57
4.131 	 10974.2 	 24.8561 	 0 	 557.593 	 4226.34
4.131 	 10608.1 	 24.0351 	 0 	 548.503 	 4224.08
4.131 	 10242 	 23.2138 	 0 	 539.408 	 4221.79
4.131 	 9875.86 	 22.3921 	 0 	 530.309 	 4219.46
4.131 	 9509.79 	 21.57 	 0 	 521.206 	 4217.08
4.131 	 9143.74 	 20.7475 	 0 	 512.098 	 4214.67
4.131 	 8777.71 	 19.9245 	 0 	 502.985 	 4212.21
4.131 	 8411.7 	 19.1012 	 0 	 493.868 	 4209.71
4.131 	 8045.72 	 18.2773 	 0 	 484.746 	 4207.16
4.131 	 7679.76 	 17.4531 	 0 	 475.618 	 4204.55
4.131 	 7313.82 	 16.6283 	 0 	 466.486 	 4201.89
4.131 	 6947.91 	 15.8031 	 0 	 457.348 	 4199.17
4.131 	 6582.01 	 14.9774 	 0 	 448.205 	 4196.38
4.131 	 6216.14 	 14.1511 	 0 	 439.056 	 4193.53
4.131 	 5850.3 	 13.3244 	 0 	 429.901 	 4190.59
4.131 	 5484.48 	 12.4971 	 0 	 420.741 	 4187.58
4.131 	 5118.68 	 11.6693 	 0 	 411.574 	 4184.48
4.131 	 4752.9 	 10.8409 	 0 	 402.401 	 4181.27
4.131 	 4387.15 	 10.0118 	 0 	 393.221 	 4177.95
4.131 	 4021.42 	 9.1822 	 0 	 384.034 	 4174.51
4.131 	 3655.71 	 8.35191 	 0 	 374.84 	 4170.94
4.131 	 3290.03 	 7.52092 	 0 	 365.639 	 4167.2
4.131 	 2924.37 	 6.68922 	 0 	 356.429 	 4163.27
4.131 	 2558.74 	 5.85674 	 0 	 347.211 	 4159.13
4.131 	 2193.13 	 5.02344 	 0 	 337.984 	 4154.72
4.131 	 1827.54 	 4.18925 	 0 	 328.747 	 4149.99
4.131 	 1461.98 	 3.35408 	 0 	 319.499 	 4144.85
4.131 	 1096.45 	 2.51782 	 0 	 310.239 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
4.141 	 39963.2 	 88.8135 	 0 	 1264.03 	 4352.58
4.141 	 39595.5 	 88.0126 	 0 	 1255.18 	 4351.33
4.141 	 39227.8 	 87.2114 	 0 	 1246.32 	 4350.07
4.141 	 38860.2 	 86.4101 	 0 	 1237.47 	 4348.8
4.141 	 38492.6 	 85.6086 	 0 	 1228.61 	 4347.53
4.141 	 38124.9 	 84.8069 	 0 	 1219.75 	 4346.26
4.141 	 37757.3 	 84.005 	 0 	 1210.89 	 4344.98
4.141 	 37389.8 	 83.203 	 0 	 1202.02 	 4343.69
4.141 	 37022.2 	 82.4007 	 0 	 1193.16 	 4342.4
4.141 	 36654.6 	 81.5982 	 0 	 1184.29 	 4341.1
4.141 	 36287.1 	 80.7956 	 0 	 1175.42 	 4339.79
4.141 	 35919.6 	 79.9928 	 0 	 1166.54 	 4338.48
4.141 	 35552.1 	 79.1897 	 0 	 1157.67 	 4337.17
4.141 	 35184.6 	 78.3865 	 0 	 1148.79 	 4335.84
4.141 	 34817.2 	 77.5831 	 0 	 1139.91 	 4334.52
4.141 	 34449.7 	 76.7795 	 0 	 1131.03 	 4333.18
4.141 	 34082.3 	 75.9757 	 0 	 1122.15 	 4331.84
4.141 	 33714.9 	 75.1717 	 0 	 1113.26 	 4330.49
4.141 	 33347.6 	 74.3675 	 0 	 1104.37 	 4329.14
4.141 	 32980.2 	 73.563 	 0 	 1095.48 	 4327.77
4.141 	 32612.8 	 72.7584 	 0 	 1086.59 	 4326.41
4.141 	 32245.5 	 71.9536 	 0 	 1077.69 	 4325.03
4.141 	 31878.2 	 71.1486 	 0 	 1068.8 	 4323.65
4.141 	 31510.9 	 70.3433 	 0 	 1059.9 	 4322.26
4.141 	 31143.7 	 69.5379 	 0 	 1051 	 4320.86
4.141 	 30776.4 	 68.7322 	 0 	 1042.09 	 4319.46
4.141 	 30409.2 	 67.9263 	 0 	 1033.19 	 4318.04
4.141 	 30042 	 67.1203 	 0 	 1024.28 	 4316.62
4.141 	 29674.8 	 66.314 	 0 	 1015.37 	 4315.2
4.141 	 29307.6 	 65.5074 	 0 	 1006.45 	 4313.76
4.141 	 28940.4 	 64.7007 	 0 	 997.536 	 4312.32
4.141 	 28573.3 	 63.8937 	 0 	 988.618 	 4310.87
4.141 	 28206.2 	 63.0866 	 0 	 979.697 	 4309.4
4.141 	 27839.1 	 62.2791 	 0 	 970.773 	 4307.94
4.141 	 27472 	 61.4715 	 0 	 961.847 	 4306.46
4.141 	 27105 	 60.6637 	 0 	 952.919 	 4304.97
4.141 	 26737.9 	 59.8556 	 0 	 943.988 	 4303.47
4.141 	 26370.9 	 59.0472 	 0 	 935.054 	 4301.97
4.141 	 26003.9 	 58.2387 	 0 	 926.118 	 4300.45
4.141 	 25636.9 	 57.4299 	 0 	 917.18 	 4298.93
4.141 	 25270 	 56.6209 	 0 	 908.238 	 4297.39
4.141 	 24903 	 55.8116 	 0 	 899.294 	 4295.85
4.141 	 24536.1 	 55.0021 	 0 	 890.348 	 4294.29
4.141 	 24169.2 	 54.1924 	 0 	 881.398 	 4292.73
4.141 	 23802.3 	 53.3824 	 0 	 872.446 	 4291.15
4.141 	 23435.4 	 52.5721 	 0 	 863.492 	 4289.57
4.141 	 23068.6 	 51.7616 	 0 	 854.534 	 4287.97
4.141 	 22701.8 	 50.9509 	 0 	 845.574 	 4286.36
4.141 	 22335 	 50.1399 	 0 	 836.611 	 4284.73
4.141 	 21968.2 	 49.3286 	 0 	 827.645 	 4283.1
4.141 	 21601.4 	 48.5171 	 0 	 818.676 	 4281.45
4.141 	 21234.7 	 47.7053 	 0 	 809.704 	 4279.8
4.141 	 20868 	 46.8933 	 0 	 800.729 	 4278.12
4.141 	 20501.3 	 46.081 	 0 	 791.752 	 4276.44
4.141 	 20134.6 	 45.2684 	 0 	 782.771 	 4274.74
4.141 	 19767.9 	 44.4555 	 0 	 773.788 	 4273.03
4.141 	 19401.3 	 43.6424 	 0 	 764.801 	 4271.3
4.141 	 19034.6 	 42.829 	 0 	 755.811 	 4269.56
4.141 	 18668 	 42.0153 	 0 	 746.818 	 4267.8
4.141 	 18301.5 	 41.2013 	 0 	 737.822 	 4266.02
4.141 	 17934.9 	 40.3871 	 0 	 728.823 	 4264.24
4.141 	 17568.4 	 39.5725 	 0 	 719.821 	 4262.43
4.141 	 17201.8 	 38.7577 	 0 	 710.815 	 4260.61
4.141 	 16835.3 	 37.9425 	 0 	 701.806 	 4258.77
4.141 	 16468.9 	 37.1271 	 0 	 692.794 	 4256.91
4.141 	 16102.4 	 36.3113 	 0 	 683.778 	 4255.03
4.141 	 15736 	 35.4952 	 0 	 674.759 	 4253.13
4.141 	 15369.5 	 34.6789 	 0 	 665.736 	 4251.21
4.141 	 15003.2 	 33.8622 	 0 	 656.71 	 4249.28
4.141 	 14636.8 	 33.0451 	 0 	 647.68 	 4247.32
4.141 	 14270.4 	 32.2278 	 0 	 638.647 	 4245.34
4.141 	 13904.1 	 31.4101 	 0 	 629.61 	 4243.33
4.141 	 13537.8 	 30.5921 	 0 	 620.569 	 4241.3
4.141 	 13171.5 	 29.7737 	 0 	 611.525 	 4239.25
4.141 	 12805.2 	 28.955 	 0 	 602.476 	 4237.17
4.141 	 12439 	 28.1359 	 0 	 593.424 	 4235.06
4.141 	 12072.8 	 27.3165 	 0 	 584.368 	 4232.93
4.141 	 11706.6 	 26.4967 	 0 	 575.308 	 4230.77
4.141 	 11340.4 	 25.6766 	 0 	 566.244 	 4228.57
4.141 	 10974.2 	 24.8561 	 0 	 557.175 	 4226.34
4.141 	 10608.1 	 24.0351 	 0 	 548.102 	 4224.08
4.141 	 10242 	 23.2138 	 0 	 539.025 	 4221.79
4.141 	 9875.86 	 22.3921 	 0 	 529.944 	 4219.46
4.141 	 9509.79 	 21.57 	 0 	 520.858 	 4217.08
4.141 	 9143.74 	 20.7475 	 0 	 511.767 	 4214.67
4.141 	 8777.71 	 19.9245 	 0 	 502.672 	 4212.21
4.141 	 8411.7 	 19.1012 	 0 	 493.572 	 4209.71
4.141 	 8045.72 	 18.2773 	 0 	 484.467 	 4207.16
4.141 	 7679.76 	 17.4531 	 0 	 475.357 	 4204.55
4.141 	 7313.82 	 16.6283 	 0 	 466.242 	 4201.89
4.141 	 6947.91 	 15.8031 	 0 	 457.122 	 4199.17
4.141 	 6582.01 	 14.9774 	 0 	 447.996 	 4196.38
4.141 	 6216.14 	 14.1511 	 0 	 438.865 	 4193.53
4.141 	 5850.3 	 13.3244 	 0 	 429.728 	 4190.59
4.141 	 5484.48 	 12.4971 	 0 	 420.584 	 4187.58
4.141 	 5118.68 	 11.6693 	 0 	 411.435 	 4184.48
4.141 	 4752.9 	 10.8409 	 0 	 402.28 	 4181.27
4.141 	 4387.15 	 10.0118 	 0 	 393.117 	 4177.95
4.141 	 4021.42 	 9.1822 	 0 	 383.948 	 4174.51
4.141 	 3655.71 	 8.35191 	 0 	 374.772 	 4170.94
4.141 	 3290.03 	 7.52092 	 0 	 365.588 	 4167.2
4.141 	 2924.37 	 6.68922 	 0 	 356.396 	 4163.27
4.141 	 2558.74 	 5.85674 	 0 	 347.195 	 4159.13
4.141 	 2193.13 	 5.02344 	 0 	 337.986 	 4154.72
4.141 	 1827.54 	 4.18925 	 0 	 328.766 	 4149.99
4.141 	 1461.98 	 3.35408 	 0 	 319.536 	 4144.85
4.141 	 1096.45 	 2.51782 	 0 	 310.294 	 4139.15
Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
4.151 	 39963.2 	 88.8135 	 0 	 1261.17 	 4352.58
4.151 	 39595.5 	 88.0126 	 0 	 1252.35 	 4351.33
4.151 	 39227.8 	 87.2114 	 0 	 1243.52 	 4350.07
4.151 	 38860.2 	 86.4101 	 0 	 1234.69 	 4348.8
4.151 	 38492.6 	 85.6086 	 0 	 1225.86 	 4347.53
4.151 	 38124.9 	 84.8069 	 0 	 1217.03 	 4346.26
4.151 	 37757.3 	 84.005 	 0 	 1208.19 	 4344.98
4.151 	 37389.8 	 83.203 	 0 	 1199.35 	 4343.69
4.151 	 37022.2 	 82.4007 	 0 	 1190.51 	 4342.4
4.151 	 36654.6 	 81.5982 	 0 	 1181.67 	 4341.1
4.151 	 36287.1 	 80.7956 	 0 	 1172.83 	 4339.79
4.151 	 35919.6 	 79.9928 	 0 	 1163.98 	 4338.48
4.151 	 35552.1 	 79.1897 	 0 	 1155.13 	 4337.17
4.151 	 35184.6 	 78.3865 	 0 	 1146.28 	 4335.84
4.151 	 34817.2 	 77.5831 	 0 	 1137.43 	 4334.52
4.151 	 34449.7 	 76.7795 	 0 	 1128.57 	 4333.18
4.151 	 34082.3 	 75.9757 	 0 	 1119.72 	 4331.84
4.151 	 33714.9 	 75.1717 	 0 	 1110.86 	 4330.49
4.151 	 33347.6 	 74.3675 	 0 	 1102 	 4329.14
4.151 	 32980.2 	 73.563 	 0 	 1093.13 	 4327.77
4.151 	 32612.8 	 72.7584 	 0 	 1084.27 	 4326.41
4.151 	 32245.5 	 71.9536 	 0 	 1075.4 	 4325.03
4.151 	 31878.2 	 71.1486 	 0 	 1066.53 	 4323.65
4.151 	 31510.9 	 70.3433 	 0 	 1057.66 	 4322.26
4.151 	 31143.7 	 69.5379 	 0 	 1048.78 	 4320.86
4.151 	 30776.4 	 68.7322 	 0 	 1039.91 	 4319.46
4.151 	 30409.2 	 67.9263 	 0 	 1031.03 	 4318.04
4.151 	 30042 	 67.1203 	 0 	 1022.14 	 4316.62
4.151 	 29674.8 	 66.314 	 0 	 1013.26 	 4315.2
4.151 	 29307.6 	 65.5074 	 0 	 1004.37 	 4313.76
4.151 	 28940.4 	 64.7007 	 0 	 995.484 	 4312.32
4.151 	 28573.3 	 63.8937 	 0 	 986.592 	 4310.87
4.151 	 28206.2 	 63.0866 	 0 	 977.698 	 4309.4
4.151 	 27839.1 	 62.2791 	 0 	 968.802 	 4307.94
4.151 	 27472 	 61.4715 	 0 	 959.903 	 4306.46
4.151 	 27105 	 60.6637 	 0 	 951.002 	 4304.97
4.151 	 26737.9 	 59.8556 	 0 	 942.098 	 4303.47
4.151 	 26370.9 	 59.0472 	 0 	 933.191 	 4301.97
4.151 	 26003.9 	 58.2387 	 0 	 924.282 	 4300.45
4.151 	 25636.9 	 57.4299 	 0 	 915.37 	 4298.93
4.151 	 25270 	 56.6209 	 0 	 906.456 	 4297.39
4.151 	 24903 	 55.8116 	 0 	 897.539 	 4295.85
4.151 	 24536.1 	 55.0021 	 0 	 888.62 	 4294.29
4.151 	 24169.2 	 54.1924 	 0 	 879.697 	 4292.73
4.151 	 23802.3 	 53.3824 	 0 	 870.772 	 4291.15
4.151 	 23435.4 	 52.5721 	 0 	 861.845 	 4289.57
4.151 	 23068.6 	 51.7616 	 0 	 852.914 	 4287.97
4.151 	 22701.8 	 50.9509 	 0 	 843.981 	 4286.36
4.151 	 22335 	 50.1399 	 0 	 835.045 	 4284.73
4.151 	 21968.2 	 49.3286 	 0 	 826.106 	 4283.1
4.151 	 21601.4 	 48.5171 	 0 	 817.164 	 4281.45
4.151 	 21234.7 	 47.7053 	 0 	 808.22 	 4279.8
4.151 	 20868 	 46.8933 	 0 	 799.272 	 4278.12
4.151 	 20501.3 	 46.081 	 0 	 790.322 	 4276.44
4.151 	 20134.6 	 45.2684 	 0 	 781.368 	 4274.74
4.151 	 19767.9 	 44.4555 	 0 	 772.412 	 4273.03
4.151 	 19401.3 	 43.6424 	 0 	 763.452 	 4271.3
4.151 	 19034.6 	 42.829 	 0 	 754.49 	 4269.56
4.151 	 18668 	 42.0153 	 0 	 745.524 	 4267.8
4.151 	 18301.5 	 41.2013 	 0 	 736.555 	 4266.02
4.151 	 17934.9 	 40.3871 	 0 	 727.583 	 4264.24
4.151 	 17568.4 	 39.5725 	 0 	 718.608 	 4262.43
4.151 	 17201.8 	 38.7577 	 0 	 709.629 	 4260.61
4.151 	 16835.3 	 37.9425 	 0 	 700.648 	 4258.77
4.151 	 16468.9 	 37.1271 	 0 	 691.662 	 4256.91
4.151 	 16102.4 	 36.3113 	 0 	 682.674 	 4255.03
4.151 	 15736 	 35.4952 	 0 	 673.682 	 4253.13
4.151 	 15369.5 	 34.6789 	 0 	 664.687 	 4251.21
4.151 	 15003.2 	 33.8622 	 0 	 655.688 	 4249.28
4.151 	 14636.8 	 33.0451 	 0 	 646.685 	 4247.32
4.151 	 14270.4 	 32.2278 	 0 	 637.679 	 4245.34
4.151 	 13904.1 	 31.4101 	 0 	 628.67 	 4243.33
4.151 	 13537.8 	 30.5921 	 0 	 619.656 	 4241.3
4.151 	 13171.5 	 29.7737 	 0 	 610.639 	 4239.25
4.151 	 12805.2 	 28.955 	 0 	 601.618 	 4237.17
4.151 	 12439 	 28.1359 	 0 	 592.593 	 4235.06
4.151 	 12072.8 	 27.3165 	 0 	 583.565 	 4232.93
4.151 	 11706.6 	 26.4967 	 0 	 574.532 	 4230.77
4.151 	 11340.4 	 25.6766 	 0 	 565.495 	 4228.57
4.151 	 10974.2 	 24.8561 	 0 	 556.454 	 4226.34
4.151 	 10608.1 	 24.0351 	 0 	 547.408 	 4224.08
4.151 	 10242 	 23.2138 	 0 	 538.359 	 4221.79
4.151 	 9875.86 	 22.3921 	 0 	 529.305 	 4219.46
4.151 	 9509.79 	 21.57 	 0 	 520.246 	 4217.08
4.151 	 9143.74 	 20.7475 	 0 	 511.183 	 4214.67
4.151 	 8777.71 	 19.9245 	 0 	 502.116 	 4212.21
4.151 	 8411.7 	 19.1012 	 0 	 493.043 	 4209.71
4.151 	 8045.72 	 18.2773 	 0 	 483.966 	 4207.16
4.151 	 7679.76 	 17.4531 	 0 	 474.883 	 4204.55
4.151 	 7313.82 	 16.6283 	 0 	 465.796 	 4201.89
4.151 	 6947.91 	 15.8031 	 0 	 456.703 	 4199.17
4.151 	 6582.01 	 14.9774 	 0 	 447.605 	 4196.38
4.151 	 6216.14 	 14.1511 	 0 	 438.501 	 4193.53
4.151 	 5850.3 	 13.3244 	 0 	 429.391 	 4190.59
4.151 	 5484.48 	 12.4971 	 0 	 420.276 	 4187.58
4.151 	 5118.68 	 11.6693 	 0 	 411.154 	 4184.48
4.151 	 4752.9 	 10.8409 	 0 	 402.026 	 4181.27
4.151 	 4387.15 	 10.0118 	 0 	 392.892 	 4177.95
4.151 	 4021.42 	 9.1822 	 0 	 383.75 	 4174.51
